scopus_id	top_level_subject
5800209720	Social Sciences
5800209721	Social Sciences
5800209786	Social Sciences
5800209860	Social Sciences
5800210325	Social Sciences
5800210474	Social Sciences
5800210911	Social Sciences
5800210946	Social Sciences
5800210947	Social Sciences
5800211823	Social Sciences
5800212586	Social Sciences
5800212650	Social Sciences
5800212772	Social Sciences
5800212844	Social Sciences
5800212867	Social Sciences
5800213394	Physical Sciences
5800213394	Social Sciences
5800213681	Social Sciences
5800214230	Social Sciences
5800215128	Social Sciences
5800215135	Social Sciences
5800215407	Social Sciences
5800219237	Social Sciences
5800220705	Social Sciences
5800221957	Social Sciences
5800221967	Social Sciences
5800221971	Social Sciences
5800221999	Social Sciences
5800222005	Social Sciences
5800222015	Social Sciences
5800222465	Social Sciences
5800222691	Social Sciences
5800222692	Social Sciences
5800223218	Health Sciences
5800223218	Social Sciences
5800223318	Social Sciences
5800223782	Social Sciences
5800224021	Social Sciences
5800224051	Social Sciences
5800224056	Social Sciences
5800224089	Social Sciences
5800224123	Social Sciences
5800224144	Social Sciences
5800224157	Health Sciences
5800224219	Social Sciences
5800224473	Social Sciences
5800224528	Social Sciences
5800224540	Social Sciences
5800224699	Health Sciences
5800225446	Social Sciences
5800225527	Social Sciences
5800225701	Social Sciences
5800226359	Physical Sciences
5800226359	Social Sciences
5800227104	Social Sciences
5800227547	Social Sciences
5800227794	Social Sciences
5800228210	Social Sciences
5800228211	Health Sciences
5800228211	Social Sciences
5800228216	Health Sciences
5800228217	Physical Sciences
5800228219	Physical Sciences
5800228219	Social Sciences
5800228220	Physical Sciences
5800228226	Physical Sciences
5900152751	Social Sciences
5900152753	Physical Sciences
5900152753	Social Sciences
5900152778	Social Sciences
5900152782	Physical Sciences
5900152782	Social Sciences
5900152783	Social Sciences
5900152787	Social Sciences
5900152795	Physical Sciences
5900152795	Social Sciences
5900152813	Social Sciences
5900152815	Social Sciences
5900152820	Social Sciences
5900152839	Social Sciences
5900152861	Social Sciences
5900152863	Social Sciences
5900152866	Physical Sciences
5900152866	Social Sciences
5900152868	Social Sciences
5900152872	Social Sciences
5900152874	Social Sciences
5900152885	Social Sciences
5900152888	Physical Sciences
5900152888	Social Sciences
5900152896	Social Sciences
5900152897	Physical Sciences
5900152898	Social Sciences
5900152905	Physical Sciences
5900153000	Physical Sciences
5900153000	Social Sciences
5900153302	Health Sciences
5900153306	Physical Sciences
5900153307	Health Sciences
5900153309	Health Sciences
5900153309	Social Sciences
5900153310	Social Sciences
5900153311	Physical Sciences
5900153312	Health Sciences
5900153313	Physical Sciences
5900153315	Health Sciences
5900153316	Health Sciences
5900153317	Health Sciences
5900153340	Social Sciences
5900153391	Social Sciences
6000152706	Social Sciences
6000152718	Social Sciences
6000152719	Social Sciences
6000152720	Social Sciences
6000152729	Physical Sciences
6000152729	Social Sciences
6000152745	Physical Sciences
6000152745	Social Sciences
6000152751	Social Sciences
6000152763	Social Sciences
6000152766	Social Sciences
6000152770	Social Sciences
6000152793	Social Sciences
6000152799	Social Sciences
6000152801	Social Sciences
6000152807	Social Sciences
6000152813	Social Sciences
6000152817	Social Sciences
6000152836	Social Sciences
6000152872	Social Sciences
6000152879	Social Sciences
6000152889	Social Sciences
6000152898	Social Sciences
6000152908	Social Sciences
6000152910	Social Sciences
6000152912	Social Sciences
6000152913	Social Sciences
6000152941	Social Sciences
6000153009	Social Sciences
6000153092	Social Sciences
6000153121	Social Sciences
6000153223	Physical Sciences
6000153223	Social Sciences
6000153559	Social Sciences
6000154588	Social Sciences
6000154698	Social Sciences
6000155231	Social Sciences
6000156829	Social Sciences
6000159310	Social Sciences
6000159311	Social Sciences
6000159314	Social Sciences
6000159526	Social Sciences
6000159531	Social Sciences
6000159801	Social Sciences
6000160211	Social Sciences
6000160344	Social Sciences
6000160653	Social Sciences
6000160804	Social Sciences
6000161177	Health Sciences
6000161368	Social Sciences
6000161723	Social Sciences
6000162163	Social Sciences
6000162515	Social Sciences
6000162994	Social Sciences
6000164419	Physical Sciences
6000164419	Social Sciences
6000164636	Social Sciences
6000164647	Social Sciences
6000166166	Social Sciences
6000166513	Social Sciences
6000167186	Social Sciences
6000167588	Social Sciences
6000167616	Social Sciences
6000167872	Social Sciences
6000169336	Social Sciences
6000169412	Social Sciences
6000170071	Social Sciences
6000170488	Social Sciences
6000170740	Social Sciences
6000171016	Social Sciences
6000172671	Social Sciences
6000173131	Social Sciences
6000175028	Social Sciences
6000176398	Social Sciences
6000186059	Social Sciences
6000187990	Physical Sciences
6000188770	Social Sciences
6000189362	Social Sciences
6000194782	Physical Sciences
6000194782	Social Sciences
6000195380	Health Sciences
6000195380	Physical Sciences
6000195381	Social Sciences
6000195382	Physical Sciences
6000195383	Health Sciences
6000195383	Physical Sciences
6000195384	Physical Sciences
6000195384	Social Sciences
6000195386	Health Sciences
6000195388	Health Sciences
6000195390	Health Sciences
6000195391	Health Sciences
6000195392	Physical Sciences
6000195393	Health Sciences
6000195395	Health Sciences
6000195396	Physical Sciences
6100152703	Physical Sciences
6100152704	Social Sciences
6100152705	Social Sciences
6100152706	Physical Sciences
6100152708	Social Sciences
6100152801	Health Sciences
6100152802	Health Sciences
6100152802	Physical Sciences
6100152802	Social Sciences
6100152803	Physical Sciences
6100152804	Physical Sciences
6100152805	Social Sciences
6100152807	Physical Sciences
6100152807	Social Sciences
6100152903	Physical Sciences
6100152904	Physical Sciences
6100152905	Social Sciences
6100153007	Physical Sciences
6100153008	Physical Sciences
6100153009	Physical Sciences
6100153009	Social Sciences
6100153013	Health Sciences
6100153017	Physical Sciences
6100153019	Physical Sciences
6100153019	Social Sciences
6100153020	Physical Sciences
6100153021	Physical Sciences
6100153022	Health Sciences
6100153023	Physical Sciences
6100153025	Physical Sciences
6100153026	Social Sciences
6100153106	Physical Sciences
6100153107	Physical Sciences
6100153108	Health Sciences
6200158425	Social Sciences
6200175025	Social Sciences
6200180148	Physical Sciences
6200180149	Physical Sciences
6200180151	Social Sciences
6200180153	Physical Sciences
6200180159	Health Sciences
6200180160	Physical Sciences
6200180161	Physical Sciences
6200180164	Physical Sciences
6200180164	Social Sciences
6200180165	Physical Sciences
6200180166	Health Sciences
6200180167	Physical Sciences
6200180167	Social Sciences
6200180168	Social Sciences
6200180169	Physical Sciences
6200180171	Health Sciences
6200180174	Social Sciences
6200180175	Physical Sciences
6200180178	Health Sciences
6200180179	Health Sciences
6200180182	Health Sciences
6200180182	Physical Sciences
6200180183	Physical Sciences
6200180184	Physical Sciences
6200180185	Social Sciences
6200180186	Physical Sciences
6200180190	Physical Sciences
6200180190	Social Sciences
6200180191	Health Sciences
6200180192	Health Sciences
6200180192	Physical Sciences
6200180193	Health Sciences
6200180199	Health Sciences
6300153103	Physical Sciences
6300153104	Physical Sciences
6300153105	Health Sciences
6300153113	Health Sciences
6300153113	Physical Sciences
6300153120	Social Sciences
6300153121	Physical Sciences
6300153121	Social Sciences
6300153123	Health Sciences
6300153124	Physical Sciences
6300153126	Social Sciences
6300153130	Social Sciences
6300153139	Social Sciences
6400153106	Social Sciences
6400153107	Physical Sciences
6400153108	Health Sciences
6400153109	Physical Sciences
6400153111	Health Sciences
6400153111	Social Sciences
6400153112	Health Sciences
6400153114	Physical Sciences
6400153116	Physical Sciences
6400153116	Social Sciences
6400153117	Physical Sciences
6400153117	Social Sciences
6400153118	Health Sciences
6400153119	Health Sciences
6400153120	Health Sciences
6400153123	Physical Sciences
6400153124	Physical Sciences
6400153126	Social Sciences
6400153127	Health Sciences
6400153128	Social Sciences
6400153135	Health Sciences
6400153135	Physical Sciences
6400153135	Social Sciences
6400153136	Health Sciences
6400153136	Social Sciences
6400153137	Health Sciences
6400153138	Physical Sciences
6400153142	Physical Sciences
6400153144	Physical Sciences
6400153145	Health Sciences
6400153146	Health Sciences
6400153148	Social Sciences
6400153149	Health Sciences
6400153151	Physical Sciences
6400153152	Physical Sciences
6400153154	Physical Sciences
6400153155	Health Sciences
6400153156	Social Sciences
6400153157	Health Sciences
6400153158	Health Sciences
6400153159	Physical Sciences
6400153163	Health Sciences
6400153166	Physical Sciences
6400153167	Physical Sciences
6400153169	Health Sciences
6400153170	Health Sciences
6400153171	Social Sciences
6400153172	Health Sciences
6400153173	Social Sciences
6400153174	Social Sciences
6400153175	Physical Sciences
6400153175	Social Sciences
6400153176	Health Sciences
6400153181	Health Sciences
6400153182	Health Sciences
6400153185	Health Sciences
6400153187	Social Sciences
6400153188	Social Sciences
6400153190	Social Sciences
6400153193	Social Sciences
6400153197	Social Sciences
6400153198	Social Sciences
6400153199	Social Sciences
6500153100	Social Sciences
6500153101	Social Sciences
6500153102	Social Sciences
6500153103	Social Sciences
6500153105	Social Sciences
6500153108	Social Sciences
6500153109	Social Sciences
6500153114	Health Sciences
6500153114	Social Sciences
6500153123	Social Sciences
6500153124	Social Sciences
6500153126	Social Sciences
6500153128	Social Sciences
6500153129	Social Sciences
6500153131	Social Sciences
6500153132	Social Sciences
6500153134	Social Sciences
6500153135	Social Sciences
6500153136	Social Sciences
6500153137	Social Sciences
6500153138	Physical Sciences
6500153138	Social Sciences
6500153140	Social Sciences
6500153142	Physical Sciences
6500153142	Social Sciences
6500153144	Social Sciences
6500153146	Social Sciences
6500153148	Social Sciences
6500153149	Social Sciences
6500153152	Social Sciences
6500153153	Social Sciences
6500153154	Health Sciences
6500153154	Social Sciences
6500153155	Social Sciences
6500153156	Social Sciences
6500153158	Social Sciences
6500153159	Social Sciences
6500153160	Social Sciences
6500153163	Social Sciences
6500153165	Health Sciences
6500153166	Social Sciences
6500153167	Social Sciences
6500153168	Social Sciences
6500153171	Social Sciences
6500153172	Social Sciences
6500153173	Social Sciences
6500153174	Social Sciences
6500153175	Social Sciences
6500153184	Social Sciences
6500153185	Social Sciences
6500153186	Social Sciences
6500153188	Social Sciences
6500153189	Social Sciences
6500153190	Social Sciences
6500153191	Social Sciences
6500153192	Social Sciences
6500153194	Health Sciences
6500153194	Social Sciences
6500153197	Social Sciences
6500153198	Social Sciences
6500153199	Social Sciences
6500153200	Social Sciences
6500153206	Social Sciences
6500153208	Social Sciences
6500153210	Social Sciences
6500153212	Social Sciences
6500153218	Social Sciences
6500153223	Physical Sciences
6500153223	Social Sciences
6500153227	Social Sciences
6500153231	Social Sciences
6500153237	Social Sciences
6500153239	Social Sciences
6500153240	Physical Sciences
6500153241	Social Sciences
6500153242	Health Sciences
6500153243	Physical Sciences
6500153243	Social Sciences
6500153244	Health Sciences
6500153246	Physical Sciences
6500153246	Social Sciences
6500153247	Physical Sciences
6500153248	Health Sciences
6500153248	Social Sciences
6500153249	Social Sciences
6500153251	Health Sciences
6600153102	Social Sciences
6600153104	Physical Sciences
6600153105	Social Sciences
6600153106	Physical Sciences
6600153107	Physical Sciences
6600153108	Social Sciences
6600153109	Social Sciences
6600153110	Physical Sciences
6600153111	Social Sciences
6600153203	Physical Sciences
6600153204	Health Sciences
6600153205	Health Sciences
6700153127	Social Sciences
6700153208	Social Sciences
6700153216	Physical Sciences
6700153216	Social Sciences
6700153217	Social Sciences
6700153261	Social Sciences
6700153271	Social Sciences
6700153280	Social Sciences
6700153281	Physical Sciences
6700153282	Physical Sciences
6700153283	Health Sciences
6700153284	Social Sciences
6700153285	Physical Sciences
6700153285	Social Sciences
6700153286	Social Sciences
6700153287	Social Sciences
6700153289	Physical Sciences
6700153290	Social Sciences
6700153291	Physical Sciences
6700153306	Social Sciences
6700153398	Social Sciences
6800153102	Health Sciences
6800153102	Social Sciences
6800153103	Health Sciences
6800153104	Physical Sciences
6800153105	Health Sciences
6800153105	Social Sciences
6800153106	Health Sciences
6800153107	Social Sciences
6800153108	Social Sciences
7000153201	Social Sciences
7000153202	Social Sciences
7000153203	Health Sciences
7000153203	Social Sciences
7000153204	Social Sciences
7000153205	Physical Sciences
7000153205	Social Sciences
7000153207	Social Sciences
7000153208	Social Sciences
7000153211	Physical Sciences
7000153218	Physical Sciences
7000153219	Health Sciences
7000153220	Social Sciences
7000153222	Physical Sciences
7000153231	Physical Sciences
7000153240	Physical Sciences
