scopus_id	homepage
14882	http://www.seio.es/test/
14887	http://www.informaworld.com/openurl?genre=journal&issn=14041049
14890	http://www.cairn.info/revue.php?ID_REVUE=MED
14891	http://www.atypon-link.com/openurl?genre=journal&stitle=ijgp
14892	http://www.mesharpe.com/mall/results1.asp?ACR=IMH
14893	http://www.ijpa.org
14894	http://www.springeronline.com/journal/10867/about
14895	http://www.sciencedirect.com/science/journal/03038467
14896	http://www.informaworld.com/openurl?genre=journal&issn=00207594
14897	http://www.sciencedirect.com/science/journal/10506411
14899	http://www.dustri.com/ze/np/32welcome.htm
14900	http://www.sciencedirect.com/science/journal/13882457
14901	http://www.sciencedirect.com/science/journal/03064565
14902	http://www.sciencedirect.com/science/journal/01678760
14903	http://www.elsevier.com/locate/issn/15662772
14904	http://www.neurosurgeon.org/publications/clincialNeuro.asp
14905	http://www.ingenta.com/isis/browsing/AllIssues/ingenta?journal=unc6484.710000
14906	http://www.sciencedirect.com/science/journal/00796107
14907	http://www.cogbehavneurol.com/
14911	http://www.urethanes-technology.com/urethanes-technology/home.asp
14912	http://www.symposion.com/ijt
14913	http://journals.cambridge.org/action/displayJournal?jid=QRB
14914	http://www.sciencedirect.com/science/journal/09266410
14916	http://www.informaworld.com/openurl?genre=journal&issn=02643294
14917	http://www.springeronline.com/journal/00411/about
14918	http://www.houstonlawreview.org/
14921	http://www.sciencedirect.com/science/journal/0010440X
14923	"""http://www.springer.com/sgw/cda/frontpage/0,11855,4-0-69-1191487-0,00.html"""
14924	http://www.cefalea.it/confinia.cfm
14925	http://gas.sagepub.com/
14926	http://www.betterroads.com/
14928	http://www.bitumen-magazin.de/
14929	http://www.blackwellpublishing.com/journal.asp?ref=1470-2266
14933	http://csdl2.computer.org/persagen/DLPublication.jsp?pubtype=p&acronym=mtdt
14940	http://www.ajol.info/journal_index.php?ab=ajb
14941	http://www.ieedl.org/IP-CDT
14942	http://www.americanbiotechnologylaboratory.com/
14943	http://www.informaworld.com/openurl?genre=journal&issn=10495398
14944	http://www.springeronline.com/journal/10482/about
14945	http://www.sciencedirect.com/science/journal/00109452
14946	http://gpi.sagepub.com/
14947	http://www.springeronline.com/journal/10064/about
21100432011	http://www.springeronline.com/journal/10064/about
14951	http://www.sciencedirect.com/science/journal/15228401
14952	http://www.jstage.jst.go.jp/browse/cpe/
14953	http://csdl2.computer.org/persagen/DLPublication.jsp?pubtype=p&acronym=vlsid
14954	https://www.degruyter.com/view/j/znc
14955	http://cpj.sagepub.com/
14956	http://csh.dergisi.org/
14957	http://www.springeronline.com/journal/00253/about
14958	http://www.interscience.wiley.com/journal/cbm
14959	http://www.edata-center.com/journals/7b004699754c9fe6.html
14960	http://herba.msu.ru/russian/journals/job/
14961	http://www.contemporarypediatrics.com/
14963	http://content.wkhealth.com/linkback/openurl?issn=1040-8703
14964	http://www.msmbb.org.my/apjhome.htm
14965	http://www.springeronline.com/journal/11280/about
14966	http://www.sciencedirect.com/science/journal/02786125
14967	http://www.ris.org.in/abdr.html
14968	http://www.ingentaconnect.com/content/ben/cdtcnsnd
14969	http://www.bioline.org.br/au
14971	http://www.informaworld.com/openurl?genre=journal&issn=1351847X
14972	http://www.bioline.org.br/at
14973	http://www.utpjournals.com/hssh/hssh.html
14976	http://pubs.nrc-cnrc.gc.ca/cgi-bin/rp/rp2_desc_e?cjce
14978	http://www.aecarretera.com/revista_carreteras/revista_carreteras.htm
14979	http://www.acme-journal.org/index.html
14980	https://www.degruyter.com/view/j/humr
14981	http://www.springeronline.com/journal/00435/about
14983	http://www.sciencedirect.com/science/journal/09575839
14985	http://www.sciencedirect.com/science/journal/15385442
14986	http://www.ingentaconnect.com/content/ben/cmccnsa
14987	http://www.blackwellpublishing.com/journal.asp?ref=0012-1622
14988	http://www.biomedcentral.com/1472-6750/
14989	http://www.current-reports.com/home_journal.cfm?JournalID=NR
14990	http://benthamscience.com/journals/current-neuropharmacology/
14991	http://www.sciencedirect.com/science/journal/10903798
14992	http://www.sciencedirect.com/science/journal/09594388
14993	http://content.wkhealth.com/linkback/openurl?issn=1350-7540
14994	http://content.wkhealth.com/linkback/openurl?issn=0951-7367
14995	http://www.current-reports.com/home_journal.cfm?JournalID=PA
14996	http://www.mtt.fi/afs/
14997	http://www.aaae.ait.ac.th/journal.html
14998	http://www.humanlifereview.com/
14999	http://journalsip.astm.org/cca
15006	http://www.springeronline.com/journal/00431/about
15007	http://www.controlglobal.com/
15011	http://www.current-reports.com/home_journal.cfm?JournalID=PR
15012	http://www.springeronline.com/journal/00236/about
15013	http://www.treatment-options.com/home_journal.cfm?JournalID=NE
15014	http://www.ucpressjournals.com/journalSoc.asp?jIssn=0002-1482
15015	http://www.bahs.org.uk/agrev.htm
15016	http://caliban.naswpressonline.org/vl=2457530/cl=14/nw=1/rpsv/journal/journal3_home.htm
15017	http://www.civils.org.za/
15018	http://pubs.asce.org/magazines/CEMag/
15020	http://www.informaworld.com/openurl?genre=journal&issn=10286608
15022	http://www.cepractice.org/ceptoc.html
15023	http://fxyq.periodicals.net.cn/
15024	http://muse.jhu.edu/journals/at/
15026	http://www.sciencedirect.com/science/journal/09555986
15027	http://www.medicine.org.hk/hkps/journal/home.htm
15028	http://medind.nic.in/icb/icbm.shtml
15029	http://www.karger.com/dem
15030	http://www.indianpediatrics.net
15031	http://www.interscience.wiley.com/jpages/0163-9641/
15033	http://www.interscience.wiley.com/journal/dei
15034	http://www.sciencedirect.com/science/journal/01653806
15036	http://iasl.uni-muenchen.de/index2.htm
15037	http://www.scielo.cl/scielo.php?pid=0718-1337&script=sci_serial
15039	http://afraf.oxfordjournals.org/
15040	http://hgzdhjyb.periodicals.net.cn/
15041	http://www.sciencedirect.com/science/journal/03783839
15044	http://ejournals.worldscientific.com.sg/cej/cej.shtml
9500153947	http://ejournals.worldscientific.com.sg/cej/cej.shtml
15045	http://ieeexplore.ieee.org/servlet/opac?punumber=4799
15047	http://ieeexplore.ieee.org/servlet/opac?punumber=7361
15048	http://www.fasebj.org
15049	http://biomet.oxfordjournals.org/
15052	http://www.feuilletsdebiologie.com/index.htm
15053	http://content.wkhealth.com/linkback/openurl?issn=0896-3746
15054	http://ip.bmjjournals.com
15057	http://www.sciencedirect.com/science/journal/15674223
15058	http://www.scielo.org.ve/scielo.php?script=sci_serial&pid=0254-0770&lng=es&nrm=iso
15060	http://www.duei.de/index.php?file=z_af_spectrum.html&folder=publikationen
15061	http://www.sciencedirect.com/science/journal/0308521X
15063	http://www.sciencedirect.com/science/journal/02638223
15066	http://www.sciencedirect.com/science/journal/10504648
15069	http://www.sciencedirect.com/science/journal/01722190
15071	https://www.degruyter.com/view/j/ijamh
15072	http://www.itcon.org/
15073	http://www.img.cas.cz/fb/
15074	http://www.palgrave-journals.com/ejis/
15075	http://www.isez.pan.krakow.pl/journals/folia.htm
15076	http://www.ijp.it/englishversion/index.htm
15077	http://www.law.indiana.edu/ilj
15078	http://indylaw.indiana.edu/ilr/
15079	http://www.thehearingjournal.com
15081	http://www.springeronline.com/journal/10460/about
15089	http://www.financeauver.org/
15090	http://www.sciencedirect.com/science/journal/13509462
15091	http://www.fm.viamedica.pl/
15092	http://www.informaworld.com/openurl?genre=journal&issn=09540105
15094	http://content.wkhealth.com/linkback/openurl?issn=0275-004X
15095	http://www.sciencedirect.com/science/journal/08915849
15096	http://www.sciencedirect.com/science/journal/00217557
15097	http://chc.sagepub.com/
15099	http://www.research.ibm.com/journal/rd/
15101	http://www.research.ibm.com/journal/sj/
15103	http://www.elsevier.es/en-revista-revista-mexicana-oftalmologia-321-numeros-anteriores
15104	http://content.wkhealth.com/linkback/openurl?issn=0196-206X
15106	http://www.springeronline.com/journal/10545/about
15107	http://ieeexplore.ieee.org/servlet/opac?punumber=18
15108	http://www.blackwellpublishing.com/journal.asp?ref=1034-4810
15109	http://ietisy.oxfordjournals.org/
15110	http://www.sciencedirect.com/science/journal/01678809
15111	http://www.sciencedirect.com/science/journal/03059006
15112	http://www.blackwellpublishing.com/journal.asp?ref=0046-5070
15113	http://www.sciencedirect.com/science/journal/10833188
15114	http://www.sciencedirect.com/science/journal/08915245
15115	http://www.informaworld.com/openurl?genre=journal&issn=08820538
15116	http://www.sciencedirect.com/science/journal/00223476
15118	http://www.shinkeiganka.com/
15119	http://tropej.oxfordjournals.org/
15122	http://jslhr.asha.org/
15125	http://www.sciencedirect.com/science/journal/03656691
15127	http://www.ophthalmologia.be/x.php?top=4
15129	http://www.springeronline.com/journal/717/about
15130	http://www.informaworld.com/openurl?genre=journal&issn=09273972
15131	http://www.blackwellpublishing.com/journal.asp?ref=1354-1013
15132	http://www.thieme.de/fz/klinpaed
15133	http://www.springeronline.com/journal/10791/about
15134	http://www.sciencedirect.com/science/journal/00200255
15135	http://www.iospress.nl/html/01675265.php
15136	http://www.informaworld.com/openurl?genre=journal&issn=01972243
15139	http://www.sciencedirect.com/science/journal/01660462
15141	http://xtgcydzjs.periodicals.net.cn/
15143	http://www.informaworld.com/openurl?genre=journal&issn=00343404
15148	http://mediasphera.ru/journal/vestnik-oftalmologii
15151	http://www.john-libbey-eurotext.fr/en/revues/medecine/mtp/e-docs/00/00/00/16/revue.md?type=text.html
15152	http://www.medicoebambino.com/
15153	http://students.law.drake.edu/lawReview/
15154	http://www.minervamedica.it/journals3.t?f_Cat=R_120PED&f_Scat=R_120PED_015MPE&f_Status=2-annata
15155	http://www.springeronline.com/journal/00112/about
15156	http://zjdxxb-g.periodicals.net.cn/
15158	http://www.globaloriental.co.uk/journal.asp
15162	http://www.scielo.cl/scielo.php?script=sci_serial&pid=0250-7161&lng=en&nrm=iso
15163	http://asmedl.aip.org/AMR/
15165	http://www.sciencedirect.com/science/journal/00426989
15166	http://www.hpls-szn.com/
15167	http://geneticethics.org
15168	http://www.springeronline.com/journal/10750/about
15169	http://www.edata-center.com/journals/38cb2223012b73f2.html
15172	http://www.aerosoleurope.com/
15175	http://www.jstage.jst.go.jp/browse/jtappij/
15176	http://www.paptac.ca/english/jpps.htm
15177	http://www.st-times.co.jp/pulp.htm
15179	http://zhyk.periodicals.net.cn/
15183	http://www.law.duke.edu/journals/delpf/
15184	http://www.law.duke.edu/journals/dlj/
15185	http://www.aemj.org
15187	http://www.aga.org/Pubs/magazine/
15189	http://www.law.duq.edu/career/SerOrg08.html
15190	http://www.actaorthopaedica.be/page.asp?lang=en&navid=116&mod=home&page=index
15191	http://www.abtcp.org.br/
15193	http://www.informaworld.com/openurl?genre=journal&issn=00016470
15194	http://www.sciencedirect.com/science/journal/09232532
15196	http://www.niscair.res.in/ScienceCommunication/ResearchJournals/rejour/ijeb/ijeb0.asp
15197	http://www.cossma.com/
15199	http://spectrabiology.com/redaccem.aspx
15203	http://www.thieme.de/fz/trauma
15204	http://www.paperage.com/index.html
15205	http://www.scielo.br/scielo.php?script=sci_serial&pid=0074-0276&lng=en&nrm=iso
15206	http://www.jaaos.org/
15207	http://www.sciencedirect.com/science/journal/07356757
15209	http://www.emballagesmagazine.com/
15214	http://www.amjorthopedics.com
15216	http://www.japmaonline.org/
15220	http://www.sciencedirect.com/science/journal/01960644
15221	http://www.springeronline.com/journal/00402/about
15222	http://www.sciencedirect.com/science/journal/07498063
15229	http://www.blackwellpublishing.com/journal.asp?ref=0018-2370
15230	http://www.paperjournal.fi/
15232	http://www.businessinformationgroup.ca/pulp&paper/lespapetieres.asp
15233	http://www.massey.ac.nz/~trauma/
15234	http://www.scielo.org.ve/scielo.php?script=sci_serial&pid=0535-5133&lng=es&nrm=iso
15235	http://www.grupomundomedico.com/publicaciones/REVISTAS/IMI/revistas-imi.htm
15237	http://www.biomedcentral.com/1471-227X/
15238	http://ibj.pasteur.ac.ir/
15240	http://ijms.sums.ac.ir/
15241	http://www.ijms.ie/
15242	http://xbgydxxb.periodicals.net.cn/
15243	http://www.sppac.cz/en_papir.htm
15244	http://journals.cambridge.org/action/displayJournal?jid=HIS
15245	http://www.elevator-world.com/
15246	http://las.alfred.edu/%7Ehistref/
15248	http://epa.oszk.hu/papiripar
15249	http://emeraldinsight.com/ecam.htm
15250	http://www.paperandprint.com/print-paper/index.htm
15252	http://www.sigma-not.pl/czasopisma-54-inne-galezie-przemyslu-przeglad-papierniczy.html
15253	http://www.imj.ie
15254	http://www.jami.jp/document/magIndex.html
15256	http://www.kida.re.kr/english2005/
15257	http://www.risiinfo.com/risi-store/do/product/detail?id=10025&pcId=26&parentId=&rootId=13
15263	http://www.pulpandpapercanada.com/
15266	http://www.hls.mlanet.org/newsletter/
15267	http://www.risiinfo.com/risi-store/do/product/detail?id=10026&pcId=26&parentId=&rootId=13
15269	http://www.blackwellpublishing.com/journal.asp?ref=0037-976X
15270	http://journals.sabinet.co.za/ej/ejour_sapsyc.html
15272	http://www.ucm.es/BUCM/revistasBUC/portal/modules.php?name=Revistas2&id=SJOP
15275	https://www.degruyter.com/view/j/hzhz
15277	http://www.risiinfo.com/risi-store/do/product/detail?id=8625&pcId=26&parentId=&rootId=13
15278	http://www.blackwellpublishing.com/journal.asp?ref=0018-2648
15279	http://www.papiercarton.com/b2b-papiercarton3.html
15281	http://www.humankinetics.com/TSP/journalAbout.cfm
15282	http://jaapa.com/
15284	http://www.informaworld.com/openurl?genre=journal&issn=15434613
15285	http://www.beltz.de/html/frm_Zfpaed.htm
15286	http://www.aatcc.org/media/index.htm
15288	http://www.blackwellpublishing.com/journal.asp?ref=0018-2656
15289	http://www.2456.com/ata/
15292	http://www.avronline.de/
15294	http://www.technical-textiles.net/section_backissues.htm
15298	http://leaonline.com/openurl?genre=journal&stitle=sem
15299	http://www.jems.com/
15300	http://www.jkscience.org/
15302	http://www.aepress.sk/psychol/psyhome.htm
15309	http://www.informaworld.com/openurl?genre=journal&issn=03085694
15311	http://www.informaworld.com/openurl?genre=journal&issn=02619288
15313	http://www.atypon-link.com/openurl?genre=journal&stitle=suli
15314	http://www.antibiotics.or.jp/journal/ja-top.htm
15315	http://www.informaworld.com/openurl?genre=journal&issn=03054985
15316	http://www.nih.go.jp/niid/index-e.html
15320	http://leaonline.com/openurl?genre=journal&stitle=top
15321	http://www.informaworld.com/openurl?genre=journal&issn=00309230
15322	http://www.meteo-intergate.com/journal/journal-archive_cz8jimed.html
15323	http://bqeykdxxb.periodicals.net.cn/
15324	http://tap.sagepub.com/
15329	http://www.trusteemag.com/trusteemag/index.jsp
15330	http://www.informaworld.com/openurl?genre=journal&issn=13546783
15331	http://www.jsao.org/member/index3.htm
15332	http://journals.ju.edu.jo/JMJ
15335	http://www.iospress.nl/html/01678000.php
15340	http://www.karger.com/debis
15341	http://www.informaworld.com/openurl?genre=journal&issn=09523367
15347	http://journals.cambridge.org/action/displayJournal?jid=ISH
15348	http://www.oclc.org/news/publications/newsletters/default.htm
15349	http://www.informaworld.com/openurl?genre=journal&issn=13600818
15351	http://www.sciencedirect.com/science/journal/09877983
15352	http://www.blackwellpublishing.com/journal.asp?ref=0021-5368
15353	http://www.eska.fr/revues/revue2.htm
15355	http://www.cairn.info/revue.php?ID_REVUE=TH
15356	http://www.jimsaonline.com/journal.asp
15357	http://www.sciencedirect.com/science/journal/1054139X
15359	http://www.sciencedirect.com/science/journal/13646613
15360	http://ieeexplore.ieee.org/servlet/opac?punumber=5289
15361	http://ieeexplore.ieee.org/servlet/opac?punumber=19
15367	http://www.blackwellpublishing.com/journal.asp?ref=0021-8308
15369	http://www.springeronline.com/journal/10802/about
15370	http://www.apa.org/journals/abn.html
15371	http://jar.sagepub.com/
15372	http://www.springeronline.com/journal/10804/about
15374	http://www.blackwellpublishing.com/journal.asp?ref=0021-8774
15375	http://www.sciencedirect.com/science/journal/08876185
15378	http://www.sciencedirect.com/science/journal/13590286
15379	http://www.euratex.org/content/bulletin.html
15381	http://www.interscience.wiley.com/jpages/0271-2075/
15382	http://seab.envmed.rochester.edu/jaba/index.html
15383	http://jab.sagepub.com/
15384	http://www.bellpub.com/jabr/index.html
15385	http://www.sciencedirect.com/science/journal/01933973
15386	http://emeraldinsight.com/oir.htm
15387	http://www.virtualref.com/uncrd/263.htm
15388	http://www.apa.org/journals/apl.html
15390	http://www.blackwellpublishing.com/journal.asp?ref=0021-9029
15391	http://jbp.sagepub.com/
15392	http://www.springeronline.com/journal/10869/about
15393	http://www.informaworld.com/openurl?genre=journal&issn=10242422
15394	http://www.dlib.org
15395	http://jlxb.periodicals.net.cn/
15398	http://jca.sagepub.com/
15399	http://www.springeronline.com/journal/10826/about
15400	http://www.blackwellpublishing.com/journal.asp?ref=1363-6669
15401	http://www.blackwellpublishing.com/journal.asp?ref=0917-0553
15402	http://www.blackwellpublishing.com/journal.asp?ref=0021-9630
15403	http://journals.sabinet.co.za/ej/ejour_persed.html
15405	http://www.informaworld.com/openurl?genre=journal&issn=0075417X
15406	http://leaonline.com/openurl?genre=journal&stitle=jccp
15407	http://www.informaworld.com/openurl?genre=journal&issn=13506285
15408	http://users.rcn.com/brill/jcp.html
15410	http://www.interscience.wiley.com/jpages/0021-9762/
15411	http://www.springeronline.com/journal/10880/about
15412	http://www.elsevier.com/locate/issn/02943506
15413	http://leaonline.com/openurl?genre=journal&stitle=jcd
15414	http://www.sciencedirect.com/science/journal/13890344
15415	http://www.pdkintl.org/kappan/ktoc.htm
15416	http://www.infotoday.com/cilmag/
15419	http://www.springeronline.com/journal/00449/about
15420	http://emeraldinsight.com/el.htm
15422	http://www.informaworld.com/openurl?genre=journal&issn=02678373
15423	http://www.sciencedirect.com/science/journal/09608524
15424	http://www.sciencedirect.com/science/journal/02632241
15425	http://www.springeronline.com/journal/11018/about
15427	http://www.springerpub.com/journal.aspx?jid=0889-8391
15428	http://www.sciencedirect.com/science/journal/00219924
15429	http://www.interscience.wiley.com/jpages/1052-9284/
15430	http://www.interscience.wiley.com/jpages/0090-4392/
15431	http://www.apa.org/journals/com.html
15432	http://www.jstage.jst.go.jp/browse/bbb/
15433	http://www.karger.com/dne
15434	http://www.liebertonline.com/BSP
15435	http://www.imprint.co.uk/jcs.html
15436	http://www.informaworld.com/openurl?genre=journal&issn=10720537
15437	http://www.sciencedirect.com/science/journal/09565663
15439	http://www.apa.org/journals/ccp.html
15440	http://www.dialogues-cns.org/
15442	http://www.informaworld.com/openurl?genre=journal&issn=10580530
15443	http://www.iop.org/Journals/Met
15445	http://www.ashrae.org/publications/page/540
15449	http://tim.sagepub.com/
15450	http://www.springeronline.com/journal/10879/about
15451	http://aca.metapress.com/openurl.asp?genre=journal&issn=0748-9633
15452	http://www.apa.org/journals/cou.html
15453	http://jcc.sagepub.com/
15454	http://www.downsed.org/research-practice/
15455	http://lawreview.law.lsu.edu/
15457	http://www.counseling.org/Publications/Journals.aspx
15458	http://www.dynpsych.de/public/z_dynpsych.html
15459	http://www.biotechniques.com
15460	http://www.kurtis.it/en/riviste.cfm?rivista=ewd&id=1
15461	http://www.sciencedirect.com/science/journal/07349750
15462	http://bab.portlandpress.com/
15463	http://ieeexplore.ieee.org/servlet/opac?punumber=40
15464	http://ieeexplore.ieee.org/servlet/opac?punumber=7729
15465	http://www.sciencedirect.com/science/journal/0927538X
15466	http://www.springeronline.com/journal/11061/about
15467	http://www.springeronline.com/journal/10786/about
15470	http://www.sciencedirect.com/science/journal/02724944
15471	http://www.informaworld.com/openurl?genre=journal&issn=01436597
15472	http://www.sciencedirect.com/science/journal/00220965
15473	http://www.apa.org/journals/xan.html
15476	http://www.apa.org/journals/xap.html
15477	http://www.interscience.wiley.com/jpages/0006-3592/
15478	http://www.apa.org/journals/xge.html
15480	http://www.sciencedirect.com/science/journal/0924980X
15481	http://www.apa.org/journals/xhp.html
15482	http://www.apa.org/journals/xlm.html
15483	http://www.diagnosisp.com/dp/journals/journal.php?journal_id=1
15484	http://www.actapress.com/Content_of_Journal.aspx?journalID=59
15485	http://www.biotech-monitor.nl
15488	http://www.sciencedirect.com/science/journal/00137006
15489	http://ejournals.worldscientific.com.sg/ijn/ijn.shtml
15490	http://www.nottingham.ac.uk/ncmh/BGER/
15491	http://www.elsevier.com/locate/issn/13872656
15492	http://www.idea-group.com/journals/details.asp?id=130
15493	http://www.imf.org/external/pubs/ft/fandd/index.htm
15495	http://www.springeronline.com/journal/00780/about
15496	http://www.sciencedirect.com/science/journal/01471767
15498	http://www.emeraldinsight.com/ijssp.htm
15499	http://www.sciencedirect.com/science/journal/00221031
15500	http://www.springeronline.com/journal/10834/about
76593	http://www.springeronline.com/journal/10834/about
5700176860	http://www.springeronline.com/journal/10834/about
15502	http://www.instmc.org.uk/
15503	http://www.apa.org/journals/fam.html
15504	http://dgjsxb.periodicals.net.cn/
15506	http://www.sciencedirect.com/science/journal/0094730X
15508	http://www.heldref.org/jgeneticp.php
15509	http://www.springeronline.com/journal/10897/about
15510	http://www.blackwellpublishing.com/journal.asp?ref=0013-9580
15511	http://emeraldinsight.com/prog.htm
15512	http://www.john-libbey-eurotext.fr/en/revues/medecine/epi/e-docs/00/00/00/0C/revue.md?type=text.html
15513	http://www.liebertonline.com/blr
15514	http://www.sciencedirect.com/science/journal/09201211
15516	http://www.springeronline.com/journal/10529/about
15518	http://www.jle.com/en/revues/epd/revue.phtml
15519	http://www.sciencedirect.com/science/journal/15446123
15522	http://www.sciencedirect.com/science/bookseries/01651250
15525	http://www.informaworld.com/openurl?genre=journal&issn=03906701
15526	http://www.iop.org/Journals/MST
15528	http://ann.sagepub.com/
15529	http://www.devicelink.com/mddi/
15530	http://dwjs.periodicals.net.cn/
15532	http://iss.sagepub.com/
15534	http://dianyjs.periodicals.net.cn/
15535	http://ieeexplore.ieee.org/servlet/opac?punumber=7980
15536	http://hpq.sagepub.com/
15537	http://www.sciencedirect.com/science/journal/09609822
15538	http://www.getcited.org/pub/100488246
15540	http://jhp.sagepub.com/
15541	http://pubs.acs.org/journals/bipret/index.html
15543	http://www.bioline.org.br/ba
15545	http://www3.ocn.ne.jp/~ccp/bio/f_bio.html
15546	http://www.springeronline.com/journal/00406/about
15548	http://www.springeronline.com/journal/00787/about
15549	http://www.blackwellpublishing.com/journal.asp?ref=1351-5101
15550	http://www.blackwellpublishing.com/journal.asp?ref=0953-816X
15552	http://www.sciencedirect.com/science/journal/01419331
15553	http://www.upgbooks.com/appj/
15555	http://www.blackwellpublishing.com/journal.asp?ref=0092-5853
15556	http://journals.cambridge.org/action/displayJournal?jid=FHR
15557	http://journals.cambridge.org/action/displayJournal?jid=PSR
15559	http://apr.sagepub.com/
15560	http://www.maik.rssi.ru/cgi-bin/list.pl?page=pribory
15561	http://www.heldref.org/dem.php
15563	http://rsi.aip.org/rsi/
15564	http://jls.sagepub.com/
15565	http://www.informaworld.com/openurl?genre=journal&issn=15325024
15566	http://www.sensorsmag.com/
15567	http://www.jmft.net/
15568	http://www.sciencedirect.com/science/journal/00222496
15571	http://www.interscience.wiley.com/jpages/1091-4358/
15572	http://www.springeronline.com/journal/10796/about
15574	http://isr.journal.informs.org/
15575	http://www.karger.com/ene
15576	http://www.sciencedirect.com/science/journal/0924977X
15577	http://www.informaworld.com/openurl?genre=journal&issn=07388551
15578	http://www.sciencedirect.com/science/journal/09249338
15579	http://www.sciencedirect.com/science/journal/09581669
15580	http://www.intelpress.ru/
15581	http://benthamscience.com/journals/current-pharmaceutical-biotechnology/
15582	http://ebmh.bmjjournals.com
15583	"""http://www.springeronline.com/sgw/cda/frontpage/0,11855,5-147-70-1054361-0,00.html"""
15584	http://www.sciencedirect.com/science/journal/00143855
15585	http://www.springeronline.com/journal/00221/about
15590	http://www.blackwellpublishing.com/journal.asp?ref=0963-8008
15591	http://jasss.soc.surrey.ac.uk/JASSS.html
15592	https://www.degruyter.com/view/j/teme
15593	http://jas.sagepub.com/
15594	http://journals.cambridge.org/action/displayJournal?jid=JBS
15597	http://yqyb.periodicals.net.cn/
15598	http://www.sciencedirect.com/science/journal/00144886
15599	http://www.thieme.de/fz/neuropediatrics
15600	http://www.sciencedirect.com/science/journal/02229617
15601	http://www.scielo.cl/scielo.php?script=sci_issues&pid=0717-6643&lng=en&nrm=iso
15608	http://www.interscience.wiley.com/jpages/1618-0240/
15609	http://www.sciencedirect.com/science/journal/01410229
15610	http://www.springeronline.com/journal/00792/about
15611	http://www.springeronline.com/journal/10457/about
15613	http://www.blackwellpublishing.com/journal.asp?ref=0021-9916
15615	http://www3.interscience.wiley.com/cgi-bin/jhome/106562716
15616	http://www.enr.com/
15617	http://www.soci.ucalgary.ca/jcfs/
15618	http://www.etz.de/
15619	http://jce.sagepub.com/
15620	http://www.interscience.wiley.com/jpages/0098-8847/
15623	http://humupd.oxfordjournals.org/
15625	http://www.paedcro.com/
15626	http://www.sciencedirect.com/science/journal/01602527
15627	http://www.sciencedirect.com/science/journal/09603085
15628	http://www.fn.viamedica.pl/
15629	http://ejournals.worldscientific.com.sg/ijcis/ijcis.shtml
15630	http://www.informaworld.com/openurl?genre=journal&issn=08905436
15631	http://www.sciencedirect.com/science/journal/02684012
15632	http://www.ftb.com.hr/
15633	http://www.thieme.de/fz/fdn
15634	http://www.blackwellpublishing.com/journal.asp?ref=0269-5022
15635	http://www.sciencedirect.com/science/journal/01946595
15636	http://www.sciencedirect.com/science/journal/03781119
15639	http://agron.scijournals.org
15640	http://jfh.sagepub.com/
15641	http://jfi.sagepub.com/
15642	http://www.ejge.com/index_ejge.htm
15645	http://www.jstor.org/journals/00221465.html
15646	http://arjournals.annualreviews.org/openurl?genre=journal&stitle=polisci
15647	http://www.blackwellpublishing.com/journal.asp?ref=0952-1909
15648	http://www.sciencedirect.com/science/journal/00137952
15650	http://www.aisc.org/Content/NavigationMenu/Steel_Solutions_Center/Resources/Engineering_Journal/Engineering_Journal.htm
15651	http://mcu.sagepub.com/
15652	http://www.sciencedirect.com/science/journal/01410296
15653	http://www.blackwellpublishing.com/journal.asp?ref=0022-2445
15654	http://www.amstat.org/publications/jabes/
15656	http://www.interscience.wiley.com/jpages/1436-8730/
21100829250	http://www.interscience.wiley.com/jpages/1436-8730/
21100829251	http://www.interscience.wiley.com/jpages/1436-8730/
15657	http://www.inderscience.com/browse/index.php?journalID=48
15658	http://www.pulsus.com/paeds/index.htm
15660	http://www.springer.com/east/home?SGWID=5-102-70-1094184-0
15661	http://www.marseille-verlag.com/paed.html
15662	http://www.sciencedirect.com/science/journal/01448188
15664	http://www.gruppocic.com/scheda_rivista.php?ID=24&image.x=24&image.y=15&image=Cerca
15665	http://www.sciencedirect.com/science/journal/01638343
15666	http://www.sheshunoff.com/store/819.html
15667	http://www.mundanebehavior.org/index.htm
15670	http://www.informaworld.com/openurl?genre=journal&issn=03066150
15671	http://www.jpms.niu.edu/
15673	http://www.sciencedirect.com/science/journal/07430167
15675	http://muse.jhu.edu/journals/jsh/
15679	http://www.gjpsy.uni-goettingen.de/
15680	http://www.gruppocic.com/scheda_rivista.php?ID=8&image.x=36&image.y=13&image=Cerca
15681	http://journals.tdl.org/jodi
15682	http://www.pacinimedicina.it/AspFiles/rivista.asp?IdR=11
15683	http://www.acmcb.es/societats/pediatria/lasocietat/publi_f.htm
15684	http://www.ergon.es/revistas/Detalles/Pintegral.html
15685	http://www.law.uiowa.edu/journals/ilr/index.php
15686	http://www.interscience.wiley.com/jpages/0894-1491/
15687	http://www.v-r.de/de/zeitschriften/500011/
15688	http://www.atypon-link.com/AAA/loi/jis
15690	http://www.wmich.edu/hhs/newsletters_journals/jssw/
15691	http://www.lcpc.fr/fr/sources/blpc/index1.dml
15692	http://muse.jhu.edu/journals/sex/
15693	http://www.informaworld.com/openurl?genre=journal&issn=1354571X
15695	http://www.law.berkeley.edu/journals/elq/
15696	http://www.gruppocic.com/scheda_rivista.php?ID=17&image.x=28&image.y=7&image=Cerca
15697	http://www.sciencedirect.com/science/journal/00313939
15698	http://www.almamedia.com.pl/czasopismo.php?id=6
